Account Number,Account Name,Country,CDP Region,Parent Section,Question Number,Question Name,Column Number,Column Name,Row Number,Row Name,Response Answer,Comments,File Name
55334,Município de Braga,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
55334,Município de Braga,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
55334,Município de Braga,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
55334,Município de Braga,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
55334,Município de Braga,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,7.46,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,11.74,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,10.4,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,69.7,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,0.1,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,0,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,0.5,,
50380,Municipio de Bucaramanga,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,10,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,50,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,0,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,4,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,0,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,2,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,34,,
55328,Município de Câmara de Lobos,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
50680,Município de Cascais,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
826423,Município de Castelo Branco,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,100,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,0,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
68385,Municipio de Chorrera,Panama,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
50671,Município de Fafe,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,0,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,0.01,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,88.5,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,11.49,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,0,,
50673,Município de Faro,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,54.26,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,5.83,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,27.66,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,12.25,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
55324,Município de Guimarães,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
55331,Município de Ílhavo,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
50382,Municipio de Mérida,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,20,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,75,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,0,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,0,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,5,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
826407,Munícipio de Mirandela,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
55442,Município de Moita,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
831962,Município de Montalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,23,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,19,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,32,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,26,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
50665,Município de Ovar,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,30,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,5,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,5,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,60,,
826397,Munícipio de Portalegre,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
50672,Município de Santarém,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,0,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,85,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,15,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,,
